Video Title,Video ID,Video Link,Published Date,Username,Comment
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@kletusapeliling866,Mau cari pelatih sampai keliling dunia pun kemajuan sepak bola di Indonesia seperti itu saja. Kemampuan pemain sepak bola kita masih sangat rendah. Mau cari pelatih di pelosok dunia pun hasil akhir sepak bola tanah air cuma segitu-gitu saja.
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@Juwitauntan-ym3tt,LOUIS VAN GAAL SEMOGA SJA YG MENJADI PELATIH 😢😢
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@mishaelj4055,"Terimakasih Sty. atas jasa2 nya dalam melatih timnas indonesia. peringkat 4 piala asia, lolos WCQ, itu suatu prestasi ya meskipun tanpa medali dan trofi namun peningkatan ini patut dihargai. semoga sty sukses di masa yang akan datang."
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@royrkarim3934,"Terimakasih  STY. pelatih hebat. Tapi kayaknya masih kesulitan dapat striker  hebat seperti cr 7 atw mbappe. Atw lihat aja striker baru vitnam seperti nguyen suenson. Timnya STY saat menghadapi austrlia, bahrain, uzbek. Qatar. Sangat sulit dikalahkan. Tapi kalah lawan china, jepang, vitnam. Pelatihnya dri asia timur😢"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@Mr.F-xv5eu,Patrick Kluivert??? Heleee tambah hancur tuh timnas
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@slametbambangwidodo8548,Terima kashi STY.....smoga sehat selalu
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@jolarsitektur,"para pemain nya kurang aaam,pelatih nya yg di copot hhh."
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@adetj-e6v,"Saya sangat bahagia klw syt aut,"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@Presbapterian,Blunder PSSI dan Erick di awal tahun. STY dan Indonesia berhasil memulangkan Korea loh kemarin dan mengalahkan Arab Saudi.<br><br>Yang begini diberhentikan di tengah jalan? Yang benar aja?
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@daffaalimuzaqi3949,Yeyyyy mulai dari nol lagi🤣🤣🤣🤣
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@adetj-e6v,Gw suka Giovanni vanbkos
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@gogonpujakesuma5694,"😢😢 terimakasih coach STY ,, atas kerja keras anda. 🙏🙏"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@buahfresh5213,Lagi semangat semangatnya kenapa musti ada Drama di PSSI......Terimakasih STY....Dari tidak suka bola jadi suka liat bola....itu smua karena senang melihat permainan Para Pemain Pilihanmu...
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@mamad4422,Secepat ituKah...<br>Progres nya sangat bagus selama dipegang STY
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@EkoSuharnoto-r9t,Terimakasih STY
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@muhamadalpin4617,"Dengan ada nya pelatih baru dari eropa apa lagi dari negara belanda komunikasi nya bisa nyambung dengan pemain-pemain yg dari eropa dan belanda jadi lebih hemat lagi perdanan timnas Indonesia ,tidak lagi menyewan terjemahan bahasa lagi"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@muhamadalpin4617,"Dengan ada nya pelatih baru dari eropa apa lagi dari negara belanda komunikasi nya bisa nyambung dengan pemain-pemain yg dari eropa dan belanda jadi lebih hemat lagi perdanan timnas Indonesia ,tidak lagi menyewan terjemahan bahasa lagi"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@muhamadalpin4617,"Dengan ada nya pelatih baru dari eropa apa lagi dari negara belanda komunikasi nya bisa nyambung dengan pemain-pemain yg dari eropa dan belanda jadi lebih hemat lagi perdanan timnas Indonesia ,tidak lagi menyewan terjemahan bahasa lagi"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@TofiqLbs,Kaget saya..sty dari nol melatih timnas..&quot;WAY&quot;...😢😢😢
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@jayjayokochao,"sangat tepat, krn tidak cocok"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@BagusTenjolaya,APAKAH MANCINI PELATIH YANG BARU?
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@harisusman2278,"Terima kasih mr Sty.jasamu sllu dikenang,sehat selalu😢"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@sidiqratama9471,Jangan jangan calon pelatih  indonesia  Eric teh hag...
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@ramadhankhairulinsanisinam9679,Alasannya dipecat kenapa kerena gak masuk fifa
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@DediMulyono99,TERIMA KASIH STY...HANCUR PSSI..
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@ujudsampurna4154,"Itu baru namanya pengamat, bisa memberikan  analisa secara menyeluruh, nggak bisa nya cuma men cemooh doang, emang towel mampu jd pelatih😂😂😂"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@ihsantristan1152,Thanks coach Shin Tae Yong
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@MuslimHarahap-v9v,Pelatih lokal aja Tohir..
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@clickbait3960,Tanpa diaspora siapa kita.. langkah yg tepat pak erik
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@asiesnoer1236,Mudah&quot;n STY diambil malaysia/philipina. Biar indo nantix tau diri
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@asiesnoer1236,Trims STY..BUAT KAMI  sty pelatih yg terbaik untuk saat ini.<br>Kami pesimis kelsnjutan team indo
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@asiesnoer1236,Saya sangat setuju dgn komentar beliau ini.
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@rakadewamade8461,Trimakasih STY I love you ❤❤❤
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@syfeyalfa6502,Klu pelatih baru gagal gimana.. pecat lagi kah... sekalian ketumnya jg....
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@destromet,Saya setuju bung Joy. Van gal adalah legenda dan nama besar pemikiran yang jernih. Dirtek cocok sekali dan pelatih utama senegara.  Jadi gagal piala duniapun masih ada harapan perubahan strategi membangun sepak bola indonesia bukan hanya potong generasi saja.
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@samsiarifin6865,"Cocok kalau dicopot ,karna sty dengan pemain kurang kemistri,contoh dengan bagot dan eliano"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@DianaZafir,Sty tetap yg terbaik BG ku
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@AuzyAhmad,Kita lihat aja nnti kedepanya gimana?
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@wtfmaddox2,Mnding ruud gulit dripada kluivert..😅<br>Atau paling gak legenda pemain tgh belanda.
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@antok2057,"nasib sty di timnas korsel kalah dari tim kuat tapi menang dari tim yang sangat kuat (jerman) lalu dipecat, terjadi lagi di indonesia kalah dari china tapi menang dari arab lalu dipecat 😢"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@konten2173,Klo stlh PECAT STY INDONESIA TIDAK MASUK PILDUN PSSI la org PERTAMA YANG DISALAHKAN
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@ujudsampurna4154,Luis van gagal😮
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@EdosJaya-i2f,Riskan 4laga ganti pelatih kita butuh poin utk lolos
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@damiyatiust8009,Keinginan si towel terkabulkan
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@agusyutub4277,Semua akan pro towel pd endingnya😅
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@AdysatrioSatrio,Cerdas juga anton Sanjoyo.
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@yusufhartono3641,Terima lasih STY .. dr seluruh pelatih yg pernah melatih timnas.. STY yg terbaik.. selamat kembali ke gelapan
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@baiqmissraulaini1501,Percaya sama Erik tohir
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@leochefamily5127,Ini keputusan tegas. Gaji STY tinggi itu uang rakyat jd wajar untuk menuntut hasil yg tinggi jg. Sampai saat ini belum kelihatan kepastian timnas untuk lolos PD 2026. Lawan arab menang hanya keberuntungan karena arab mainnya yg jelek. Permasalahan pada hasil timnas lawan Bahrain yg seri dan kalah lawan cina di pertandingan tandang sebelumnya. Seharusnya STY sdh dipecat setelah kalah lawan cina. Jadi klo nunggu nanti kalah dari cina dulu baru STY dipecat yaaa sdh telaaat. Inilah waktunya yg tepat klo PSSI sigap cepat bertindak cari pelatih pengganti untuk memastikan tujuan lolos piala dunia 2026 tercapai yaitu memastikan timnas menang lawan cina dan Bahrain syukur syukur menang lawan australia
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@yayokyuono4067,akan sangat mengerikan jika Sty suatu saat jadi pelatih malaysia/thai/pietnam
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@manchysfudi1075,"dulu timnas terpuruk datanglah sty,kok skrg ditendang?"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@ajishotri8084,"Doaku bnr2 dijawab Tuhan,,pssi bebas dari pelatih yg tdk bertggung jawab,,sombong"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@SutomoMoidady-d7g,Sekarang &quot;STY&#39; berikutnya &#39;ET&#39; OUT
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@faridanur9301,kaget sumpah towel selamatan akhir nya terkabul alasan nya ap cih teu ngerti
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@andreazherio777,Mimpi pelatih hebat gabung timnas jgn harap taruhan nama resikonya
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@birmiyasoybur3274,"Slentingan skenario mengganti sty, kemudian pelatih baru belum singkron dengan pemain akibatnya timnas gagal di pildun, sehingga ketum mengundurkan diri dan persepakbolaan kembali ke laptop.<br>Apakah skenario ini telah dimulai semoga tidak demikian, pecinta timnas sudah terlalu lama menunggu Garuda terbang tinggi"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@AbdulWahid-wi3bh,Towel perlu di santet dan mafia mafia lainnya tunggu..
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@YonanRomansyah,keputusan tepat.demi kemajuan timnas indonesia juga.pelatih boleh gunta ganti bebas.
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@ernairawan5353,Nnti kata Arab Saudi pecat mancini malah skrng pemain Saudi makin buruk🤣🤣 satu kata i love you sty❤
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@Kementhus,"Saya percaya dgn p Erick... beliau yakin akan putusannya, memberhentikan STY.... <br>Nurut sy mmg STY  selain telah berjasa bagi timnas juga telah membuat Blunder yg signifikan  sbnyk 3x...1) Saat hampir menang lawan Bahrain di kandangnya, ada kendala bahasa yg kurang dimengerti pemain shg Gak bisa bertahan dari kebobolan disaat perpanjangan waktu, 2) Saatkalah lawan China di Qingtow, knp STY dibabak pertama menurunkan pemain cadangan ?, 3) Saat lawan Jepang di GBK, tim terkuat Asia... kenapa saat Kevin Diks dipapah keluar lpgn  tidak segera di isi pemain pengganti ? timnas praktis hnya main 10 org selama 15 menit melawan timnas Jepang komplit dgn semua pemain terbaiknya...sambil nunggu Kevin masuk kembali... tetapi akibatnya fatal...Kevin tetap tidak bisa main dan  timnas kebobolan 4 gol tanpa  balas.... inilah puncak dosa STY ke pssi.... tiada maaf lagi... 😢<br>STY terlihat sudah menurun konsentrasinya, di event yg penuh persaingan kuat level tinggi  begini... timnas tidak boleh memiliki pelatih yg lamban berpikir,  gegabah memasang lineup dan terkendala komunikasi bahasa dilapangan... tiga hal ini tidak bisa di tawar lagi."
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@kMarifin2104,"Tujuan bagus..lanjutkan pak erick<br>Bwt sty,, tetap smangat..."
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@ariamalo4593,Gus hiding
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@rapi1251,Kasihan Juga Tuh STY......!!!!
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@Uknown-k4p,"Kaget dan sedih memang ... tapi saya kira memang ini keputusan terbaik saat ini yg layak diambil untuk  mendukung misi lolos ke piala dunia. Tentu sebagai fans dan rakyat Indonesia, kami akan tetap men-support timnas. --- Terima kasih dah penghargaan yg sebesar2nya kami ucapkan utk STY atas dedikasi serta bbrapa pencapaian luar biasa selama menjadi pelatih kepala , dan ....... SELAMAT DATANG Pelatih Baru --- bawalah timnas kami terbang lebih tinggi lagi, wujudkan mimpi ratusan juta rakyat Indonesia -- GO TO WORLD CUP 2026 🎉🎉"
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@jalmialitchanel2972,Sitowel langsung syukuran itu
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@ariamalo4593,Luis vangal pelatih gagal
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@sudiraja6105,"Keputusan pak Erik,sudah sangat tepat...kita tinggal mendukung saja."
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@ayatinayatullah3962,"Bravoo STY ,dedikasi  anda sll dikenang bangsa indonesia ."
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@SlametRiyadi-mw6xd,mantap...dah dijamin lolos piala dunia nih... siap siap beli tv baru...
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@EdiSaputra-u9d,Terimaksih komen nya dr pengamat arul Kampar dan Juliwan PSM Kampar
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@RudiPoerawinata-qi1zc,Arigato gozemas haiiiii semua jasa jasa pelatih coach shin Tae Yong telah banyak memberi kan kejutan u Team national Indonesia senior semoga Team national Indonesia senior setelah lepas dari pelatih Team national Indonesia senior
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@Jevano.87,Bravoooo❤❤❤❤
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@budiyantoblora5540,Krn jasa2 nya terhadap timnas...sya yakin Sty akan mendapat keberuntungan dan namanya semakin meroket ditempat lain
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@zafcukur9496,".louis van gaal saya curiga.terimakasih sty telah memberi jembatan membuka sepak bola indonesia,dri pembenahan awal sampe jdi skrng,dan di sa&#39;at mau memetik hasilnya.(????? ).sehat sllu sty,panjang umur.Tx.😭."
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@dinasukron7426,Terimaksih bpa STY ..
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@bambangsuprianto1944,Kepada Sty saya ucapkan terima kasih..telah membangun Sepak bola iIndonesia lebih maju
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@gafiabqari2769,Luar biasa pak. Erik. Keputusan tepat di waktu yg tepat. ❤❤❤
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@zaskiaramadani578,Setuju banget kalo pelatihnya dari belanda pasti nyambung
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@Person.04AI,STY di copot siapa yg gantikan?<br><br>Ya para pengamat² T41 ajng itu lah suruh gantikan sono 🗿<br><br>Kritik boleh tapi yg membagun <br>Ini gue komen gini bukan pro ke STY ya gue juga menghargai apapun keputusan yg di ambil PSSI dan Pak Eric untuk  kemajuan Timnas KITA❤❤❤🇲🇨🙏
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@ariflora1309,Gak mngkin cmn kndala bahasa STY harus di pecat
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@bambangsuprianto1944,Saya percaya kepada Pak Erik Tohir..pak erik sosok orang yg bertanggung jawab
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@angdika-o2z,Hayo para penyefong towel pada bergembira happy
"PSSI Copot Shin Tae Yong dari Pelatih Timnas Indonesia, Keputusan Tepat?",1xdyeK76yqQ,https://www.youtube.com/watch?v=1xdyeK76yqQ,2025-01-06T06:05:30Z,@TuTumisah,Ayo Towel calon kan diri mu jdi pelatih.😂😂😂😂😂.
